Reporting Year,Reporting Month,D_Name,Proj_Name,Sec_NAme,AWC_ID,AWc_Name,Tot_Children_0to6M,Tot_Children_SC_0to6M,Tot_Children_ST_0to6M,Tot_Children_BC_0to6M,Tot_Children_OC_0to6M,Tot_Children_7Mto3Y,Tot_Children_SC_7Mto3Y,Tot_Children_ST_7Mto3Y,Tot_Children_BC_7Mto3Y,Tot_Children_OC_7Mto3Y,Tot_Children_3Yto6Y,Tot_Children_SC_3Yto6Y,Tot_Children_ST_3Yto6Y,Tot_Children_BC_3Yto6Y,Tot_Children_OC_3Yto6Y,Staff_Count,Budget
2025,10,JANGAON,KODAKANDLA,Kodakandla,2108169,Edunuthula-IV,2,2,0,0,0,9,9,0,0,0,12,7,0,5,0,2.0,77306.0
2025,10,JANGAON,KODAKANDLA,Kodakandla,2108183,Kadagutta Thanda,1,0,1,0,0,5,0,5,0,0,8,0,8,0,0,6.0,87219.0
2025,10,SANGAREDDY,SADASIVAPET,Budera,1709174,Tatipally - III,0,0,0,0,0,8,8,0,0,0,16,15,0,0,1,7.0,110279.0
2025,10,VIKARABAD,TANDUR,Peddemul,1510093,SIDANAMADUGU TANDA,2,0,2,0,0,15,1,14,0,0,8,0,8,0,0,5.0,103028.0
2025,10,VIKARABAD,TANDUR,Peddemul,1510279,Ramsingh Tanda,0,0,0,0,0,3,0,3,0,0,9,0,9,0,0,5.0,154263.0
2025,10,NALGONDA,MIRYALAGUDA (U),ALLAGADAPA,2307064,Laxmipuram-2,0,0,0,0,0,11,8,0,3,0,12,8,0,4,0,5.0,50126.0
2025,10,NALGONDA,MIRYALAGUDA (U),ALLAGADAPA,2307078,Rayinipalem-1,1,0,0,0,1,13,6,0,6,1,8,6,0,2,0,5.0,102329.0
2025,10,HANMAKONDA,PARKAL,Parkal,2113199,Seetharampur - III,5,0,0,4,1,30,0,1,28,1,25,1,0,24,0,5.0,77632.0
2025,10,JANGAON,KODAKANDLA,Chinnamadur,2108134,Daravath Thanda,0,0,0,0,0,4,0,4,0,0,8,0,8,0,0,7.0,159945.0
2025,10,KAMAREDDY,DOMAKONDA,Machareddy,1805188,Lachapet-3,2,0,0,0,2,24,2,0,20,2,28,1,0,21,6,7.0,105176.0
2025,10,YADADRI-BHUVANGIRI,RAMANNAPET (R),Valigonda,2315066,Kerchupally,0,0,0,0,0,9,1,0,6,2,15,0,0,15,0,4.0,184869.0
2025,10,YADADRI-BHUVANGIRI,RAMANNAPET (R),Valigonda,2315101,Pahilwanpuram,3,0,0,2,1,22,5,0,14,3,25,6,0,16,3,3.0,194790.0
2025,10,NAGARKURNOOL,KOLLAPUR,Kollapur,1410072,Kollapur-VI,1,0,0,1,0,14,0,0,8,6,20,0,0,16,4,5.0,84560.0
2025,10,JANGAON,KODAKANDLA,Eeravennu,2108083,Shathapuram-II,1,0,0,1,0,9,5,2,2,0,8,6,2,0,0,2.0,126589.0
2025,10,NAGARKURNOOL,KOLLAPUR,Singotam,1410021,Chinthalpally - 1,5,5,0,0,0,8,8,0,0,0,12,11,0,1,0,7.0,72116.0
2025,10,HANMAKONDA,PARKAL,Damera,2106062,Kogilvai II,4,1,0,3,0,24,0,0,22,2,26,0,0,25,1,2.0,182717.0
2025,10,NARAYANPET,MAKTHAL,Karni,1414030,Karni-IV,1,0,1,0,0,8,8,0,0,0,10,9,0,1,0,2.0,174085.0
2025,10,NAGARKURNOOL,ACHAMPETA (R) ,Amrabad,1401081,Amrabad-IV,2,0,0,0,2,23,0,0,1,22,22,0,0,4,18,2.0,167718.0
2025,10,NARAYANPET,MAKTHAL,Manthangode,1414082,Katrev pally I,0,0,0,0,0,9,0,0,7,2,48,0,0,44,4,4.0,69256.0
2025,10,KAMAREDDY,DOMAKONDA,Machareddy,1805185,Brahmanpally Tanda,0,0,0,0,0,1,0,1,0,0,6,0,6,0,0,7.0,150158.0
2025,10,HANMAKONDA,PARKAL,Oorugonda,2106145,Oorugonda IV,3,0,0,3,0,5,0,0,5,0,15,1,0,13,1,2.0,169719.0
2025,10,HANMAKONDA,PARKAL,Oorugonda,2106128,Dhamannapeta,1,0,0,1,0,23,0,0,20,3,17,0,0,17,0,5.0,118244.0
2025,10,NALGONDA,MIRYALAGUDA (U),ANNARAM,2307212,Chakram Thanda,1,0,1,0,0,2,0,2,0,0,1,0,1,0,0,6.0,192766.0
2025,10,NAGARKURNOOL,KOLLAPUR,Sathapur,1417189,Narayanapally,0,0,0,0,0,31,3,0,27,1,23,4,1,16,2,2.0,106264.0
2025,10,NAGARKURNOOL,KOLLAPUR,Sathapur,1417222,Vedukarao pally Tanda,0,0,0,0,0,7,0,7,0,0,7,0,7,0,0,4.0,107545.0
2025,10,NALGONDA,MIRYALAGUDA (U),ALLAGADAPA,2307079,Rayinipalem-2,0,0,0,0,0,21,0,0,17,4,15,0,0,15,0,7.0,89224.0
2025,10,HANMAKONDA,PARKAL,Pathipaka,2113165,Pattipaka - III,3,2,0,0,1,14,14,0,0,0,8,8,0,0,0,4.0,147945.0
2025,10,NAGARKURNOOL,KOLLAPUR,Yellor,1410152,Narlapur-II,0,0,0,0,0,17,3,2,12,0,7,5,0,2,0,2.0,63224.0
2025,10,NAGARKURNOOL,KOLLAPUR,Kollapur,1410220,Ramapur-III,0,0,0,0,0,14,8,0,6,0,21,14,0,7,0,7.0,90738.0
2025,10,JANGAON,KODAKANDLA,Eeravennu,2108068,Gudur-III,4,2,0,2,0,8,2,0,6,0,30,16,0,14,0,6.0,113731.0
2025,10,NAGARKURNOOL,KOLLAPUR,Singotam,1410020,Chukkaipally-II,1,0,0,1,0,28,18,1,6,3,13,12,0,1,0,2.0,189649.0
2025,10,NARAYANPET,MAKTHAL,Karni,1414031,Chityal-I,1,0,0,1,0,46,0,0,45,1,31,0,0,31,0,4.0,58070.0
2025,10,KAMAREDDY,DOMAKONDA,Peddamallareddy,1805168,Peddamallareddy-4,6,6,0,0,0,26,21,0,5,0,35,27,0,8,0,3.0,176161.0
2025,10,KAMAREDDY,DOMAKONDA,Peddamallareddy,1805171,Bakka Tanda,2,0,0,2,0,10,1,0,9,0,10,0,0,10,0,5.0,58666.0
2025,10,KAMAREDDY,DOMAKONDA,Palwancha,1805103,Fareedpet-2,5,4,0,1,0,27,21,1,4,1,22,16,3,3,0,4.0,107761.0
2025,10,YADADRI-BHUVANGIRI,ALAIR (R),Bondugula,2301181,Singaram-2,1,0,0,1,0,19,4,0,13,2,19,7,0,10,2,7.0,86368.0
2025,10,NAGARKURNOOL,ACHAMPETA (R) ,Padra,1401096,Padara-I,1,0,0,1,0,28,0,0,28,0,32,0,0,32,0,2.0,187855.0
2025,10,MEDCHAL - MALKAJIGIRI,ALWAL,Korremula,1503125,Kachivani Singaram - II,4,0,1,1,2,50,6,1,33,10,47,8,1,27,11,5.0,91914.0
2025,10,RANGAREDDY,AMANGAL,Amangal,1402014,Meddigadda(T)-II,0,0,0,0,0,22,1,16,3,2,36,0,32,3,1,2.0,177738.0
2025,10,HYDERABAD,CHARMINAR,Gowlipura,1603034,Hanuman nagar,0,0,0,0,0,46,0,3,42,1,47,1,2,40,4,7.0,117526.0
2025,10,HYDERABAD,CHARMINAR,Bandlaguda,1603248,Mohammed nagar-I,4,0,0,0,4,95,0,0,0,95,66,0,0,0,66,2.0,69956.0
2025,10,SURYAPET,CHIVEMLA,Mothey,2317122,Gopathanda,7,0,7,0,0,21,0,20,0,1,23,0,22,1,0,3.0,96240.0
2025,10,VIKARABAD,KODANGAL,RUdraram,1409052,RUDRARAM-2,3,0,0,3,0,23,0,2,21,0,6,0,0,6,0,5.0,171008.0
2025,10,MEDCHAL - MALKAJIGIRI,ALWAL,Alwal,1501018,Machabollaram III,1,0,0,0,1,50,17,1,30,2,32,11,0,18,3,5.0,144270.0
2025,10,KHAMMAM,KALLUR,Peruvancha,2204028,Korlagudem-1,2,2,0,0,0,10,9,0,0,1,13,13,0,0,0,7.0,54757.0
2025,10,KHAMMAM,KALLUR,Peruvancha,2204031,Khankhanpeta-1,2,0,0,2,0,14,5,0,8,1,12,2,1,7,2,3.0,69097.0
2025,10,KHAMMAM,KALLUR,Lankapally,2204164,Mandalapadu-1,3,3,0,0,0,21,21,0,0,0,19,19,0,0,0,4.0,191467.0
2025,10,JANGAON,JANGAON,Jangaon (U),2107014,Kurma wada,0,0,0,0,0,43,1,4,36,2,24,1,0,22,1,2.0,197313.0
2025,10,JOGULAMBA-GADWAL,GADWAL(U),Gonpad,1406111,Venkampeta,0,0,0,0,0,13,9,0,4,0,26,12,0,14,0,6.0,153892.0
2025,10,WANAPARTHY,ATMAKUR,Kothakota,1419194,Kanemetta-3,1,0,0,1,0,34,0,2,31,1,10,0,1,9,0,2.0,120480.0
2025,10,HYDERABAD,CHARMINAR,Saidabad,1603115,Pochamma basthi,7,1,0,4,2,44,13,0,25,6,22,8,1,12,1,2.0,96163.0
2025,10,HYDERABAD,CHARMINAR,Saidabad,1603133,Srisai nagar,1,1,0,0,0,37,15,2,15,5,25,10,2,11,2,4.0,69816.0
2025,10,SURYAPET,CHIVEMLA,Chivemla,2317072,Sangonithanda,1,0,1,0,0,2,0,2,0,0,5,0,5,0,0,2.0,102853.0
2025,10,MAHABUBNAGAR,DEVERAKADRA,Nagaram,1403167,Bassu Plally -2,5,0,0,5,0,18,0,0,18,0,9,0,0,9,0,3.0,146731.0
2025,10,HANMAKONDA,HANAMKONDA (U),Madikonda,2104257,Rampoor VII (Ramakrishna Colony),1,0,0,1,0,19,7,1,8,3,21,10,0,5,6,3.0,112823.0
2025,10,MAHABUBNAGAR,DEVERAKADRA,Addakula,1419164,Kanmanoor-2,1,0,0,0,1,10,1,0,7,2,8,0,1,7,0,5.0,51759.0
2025,10,JOGULAMBA-GADWAL,GADWAL(U),Nandhinne,1405173,CHINTALAKUNTA -II,8,7,0,1,0,28,24,0,4,0,42,36,0,5,1,7.0,142374.0
2025,10,JOGULAMBA-GADWAL,GADWAL(U),Nandhinne,1405174,CHINTALAKUNTA -III,5,0,0,4,1,29,1,1,23,4,29,0,0,28,1,6.0,183554.0
2025,10,JOGULAMBA-GADWAL,GADWAL(U),Nandhinne,1405273,Nandinne,0,0,0,0,0,35,0,0,33,2,27,0,0,26,1,2.0,74442.0
2025,10,MAHABUBNAGAR,DEVERAKADRA,Addakula,1403202,Mutyalam Pally,0,0,0,0,0,12,1,0,9,2,7,1,0,5,1,2.0,143501.0
2025,10,MEDCHAL - MALKAJIGIRI,ALWAL,Korremula,1503124,Muthvelguda,1,0,0,1,0,27,4,3,16,4,33,7,1,19,6,4.0,52079.0
2025,10,RANGAREDDY,AMANGAL,Amangal,1402015,Sankatonpally,6,2,0,3,1,17,6,0,9,2,13,8,0,5,0,7.0,183789.0
2025,10,HYDERABAD,CHARMINAR,Gowlipura,1603032,S.P.nagar-III,0,0,0,0,0,30,8,11,9,2,40,10,13,16,1,3.0,109676.0
2025,10,VIKARABAD,KODANGAL,Thunkimetla,1409103,NAMDARPUR-II,0,0,0,0,0,13,0,0,13,0,10,1,0,9,0,6.0,140397.0
2025,10,MEDCHAL - MALKAJIGIRI,ALWAL,Alwal,1501001,Doddi Alwal,2,2,0,0,0,33,13,0,17,3,33,16,1,13,3,5.0,122847.0
2025,10,VIKARABAD,KODANGAL,RUdraram,1409067,BOYAPALLY TANDA,0,0,0,0,0,4,0,4,0,0,15,0,15,0,0,3.0,143607.0
2025,10,VIKARABAD,KODANGAL,RUdraram,1409053,RUDRARAM-3,5,2,0,2,1,15,1,0,9,5,13,2,0,10,1,7.0,199521.0
2025,10,SURYAPET,CHIVEMLA,Mothey,2317291,Gollagudem,2,0,0,2,0,6,0,0,6,0,4,0,0,4,0,5.0,114077.0
2025,10,KHAMMAM,KALLUR,Peruvancha,2204029,Narayanapuram,4,2,0,2,0,29,11,1,12,5,24,10,0,12,2,4.0,88258.0
2025,10,KHAMMAM,KALLUR,Peruvancha,2204030,Gokavaram,1,0,0,1,0,7,4,1,2,0,9,6,0,3,0,4.0,187717.0
2025,10,KHAMMAM,KALLUR,Lankapally,2204165,Mandalapadu-2,2,0,1,1,0,15,1,0,11,3,5,0,0,5,0,2.0,169771.0
2025,10,KHAMMAM,KALLUR,Lankapally,2204330,Lambadithanda -2,1,1,0,0,0,2,1,1,0,0,8,0,8,0,0,7.0,88000.0
2025,10,RANGAREDDY,IBRAHIMPATANAM,Ibrahimpatnam,1504002,Ibrahipatnam-2,5,4,0,1,0,65,48,1,7,9,45,40,1,2,2,6.0,76737.0
2025,10,SANGAREDDY,NARAYANKHED,Kangti,1706092,Nagoor B,1,0,0,0,1,13,0,0,11,2,18,0,0,18,0,5.0,61485.0
2025,10,SANGAREDDY,NARAYANKHED,Erakpally,1706356,B. RAMCHANDER THANDA,0,0,0,0,0,3,0,3,0,0,19,0,19,0,0,3.0,88565.0
2025,10,MEDAK,RAMAYAMPET,Gavvalapally,1708128,Koummaripally,4,1,0,3,0,46,27,1,16,2,27,21,0,6,0,7.0,169614.0
2025,10,MEDAK,RAMAYAMPET,Gavvalapally,1708228,Shalipeta II,5,0,0,5,0,33,0,0,33,0,18,0,0,18,0,7.0,115155.0
2025,10,SANGAREDDY,NARAYANKHED,Kangti,1706390,NAGOOR (B) THANDA,0,0,0,0,0,10,0,10,0,0,15,0,15,0,0,4.0,102487.0
2025,10,SANGAREDDY,NARAYANKHED,Erakpally,1706139,Erakapally,3,2,0,1,0,23,2,0,11,10,20,7,0,7,6,2.0,179948.0
2025,10,MEDAK,RAMAYAMPET,Gavvalapally,1708262,Gerila Thanda,1,0,1,0,0,19,0,19,0,0,23,0,23,0,0,2.0,62342.0
2025,10,MEDAK,RAMAYAMPET,Akkannapet,1708047,Katriyal-I,3,3,0,0,0,29,23,2,3,1,22,16,0,6,0,5.0,90806.0
2025,10,HANMAKONDA,HANAMKONDA (U),Somidi,2114025,Ambedkar Nagar -3,7,7,0,0,0,21,13,0,7,1,31,18,1,12,0,4.0,98770.0
2025,10,KAMAREDDY,MADNOOR,Dongly,1807119,Shakapoor,8,3,0,2,3,46,10,0,12,24,47,13,0,14,20,7.0,128623.0
2025,10,RAJANNA-SIRICILLA,VEMULAWADA,Boinpalli,2016074,Burugupally-1,5,0,0,5,0,13,1,0,12,0,15,0,0,15,0,6.0,153177.0
2025,10,RAJANNA-SIRICILLA,VEMULAWADA,Boinpalli,2016223,Chinnamalkapoor,3,3,0,0,0,7,6,1,0,0,12,11,1,0,0,4.0,181026.0
2025,10,KAMAREDDY,MADNOOR,Jukkal,1807049,Jukkal-2,3,0,0,3,0,20,0,0,17,3,23,0,0,21,2,5.0,125629.0
2025,10,SANGAREDDY,NARAYANKHED,Thadkal,1706275,Chowkan pally thanda,1,0,0,1,0,3,1,0,2,0,11,4,0,6,1,5.0,170993.0
2025,10,MAHABUBNAGAR,MAHABUBNAGAR (R),Kakarlapad,1508248,Nagammagadda Tanda ,0,0,0,0,0,3,0,3,0,0,3,0,3,0,0,4.0,176944.0
2025,10,KAMAREDDY,MADNOOR,Jukkal,1807185,Savaragaon,0,0,0,0,0,13,0,12,1,0,16,0,15,1,0,5.0,155947.0
2025,10,NALGONDA,DEVARAKONDA,THELDEVARAPALLY,2304396,BAPANAMOTU THANDA-II,2,0,2,0,0,7,0,7,0,0,8,0,8,0,0,4.0,76399.0
2025,10,KARIMNAGAR,KARIMNAGAR (R ),Manakondur,2006067,munjampally-1,8,2,1,5,0,28,0,1,25,2,20,1,0,18,1,3.0,178177.0
2025,10,KARIMNAGAR,KARIMNAGAR (R ),Manakondur,2006074,Veldhi-2,6,5,0,1,0,23,20,0,3,0,18,18,0,0,0,4.0,159575.0
2025,10,KARIMNAGAR,KARIMNAGAR (R ),Manakondur,2006076,Vegurupally-1,6,2,0,2,2,25,14,0,7,4,20,7,0,12,1,4.0,160904.0
2025,10,SIDDIPET,GAJWEL,Rayapole,1702042,kothapally-I,1,0,0,1,0,18,0,1,17,0,22,0,0,21,1,5.0,80678.0
2025,10,SIDDIPET,GAJWEL,Rayapole,1702142,PeddaArepally-I,3,0,1,2,0,19,1,1,16,1,17,0,0,17,0,5.0,126218.0
2025,10,SURYAPET,TUNGATURTI,Thimmapuram,2318087,Kasarlpadu,6,3,0,2,1,41,12,1,28,0,33,6,0,27,0,2.0,113230.0
2025,10,SURYAPET,TUNGATURTI,Thimmapuram,2318089,Kommala -1,7,0,0,6,1,25,1,0,24,0,23,1,0,20,2,2.0,124055.0
2025,10,SURYAPET,TUNGATURTI,Thimmapuram,2318096,Purya Thanda,0,0,0,0,0,4,0,4,0,0,4,0,4,0,0,3.0,122258.0
2025,10,RANGAREDDY,MAHESHWARAM,Narkuda,1509114,Kothwalguda-3,6,3,1,2,0,39,10,3,25,1,21,8,0,12,1,2.0,89986.0
2025,10,MEDAK,NARSAPUR,Railapur,1705109,Venkatraopet,0,0,0,0,0,29,1,2,26,0,27,2,0,25,0,4.0,135595.0
2025,10,MEDAK,NARSAPUR,Shivampet,1705107,Pambanda,3,0,0,3,0,46,8,1,36,1,23,4,0,19,0,5.0,151358.0
2025,10,NARAYANPET,MADDUR,buneed,1411042,Golran Bai,2,0,0,2,0,14,1,1,11,1,14,0,0,12,2,2.0,114929.0
2025,10,RANGAREDDY,MAHESHWARAM,Palamakula,1509137,Peddashapur-4,0,0,0,0,0,36,17,0,19,0,37,13,0,23,1,2.0,123506.0
2025,10,MEDAK,NARSAPUR,Kowdipally,1705309,Periyathanda  (ST),0,0,0,0,0,16,0,16,0,0,16,0,16,0,0,3.0,84911.0
2025,10,MEDAK,NARSAPUR,Kowdipally,1705316,Varmaram,1,0,1,0,0,9,0,9,0,0,17,0,17,0,0,7.0,137127.0
2025,10,JOGULAMBA-GADWAL,MANOPADU,Yerravally,1416158,Duvaspally,7,3,0,4,0,27,15,0,10,2,16,11,0,5,0,3.0,163453.0
2025,10,JOGULAMBA-GADWAL,MANOPADU,Yerravally,1416160,Garlapad-II,10,0,0,7,3,31,0,0,19,12,27,0,1,18,8,4.0,134458.0
2025,10,JOGULAMBA-GADWAL,MANOPADU,Alampur,1416051,Alampur-VI,8,8,0,0,0,36,34,1,1,0,36,35,1,0,0,5.0,62175.0
2025,10,JANGAON,JANGAON,Jangaon (U),2107021,Ambedkar Nagar 2,1,0,0,1,0,24,6,1,16,1,30,5,0,24,1,3.0,169235.0
2025,10,SURYAPET,CHIVEMLA,Chandupatla,2317065,Chandupatla-I,1,1,0,0,0,26,26,0,0,0,32,32,0,0,0,2.0,104771.0
2025,10,JOGULAMBA-GADWAL,GADWAL(U),Gonpad,1406101,Setty Atmakur,2,2,0,0,0,26,25,0,1,0,21,21,0,0,0,5.0,177157.0
2025,10,NAGARKURNOOL,ACHAMPETA (R) ,Padra,1401106,Chennampally thanda,3,0,2,1,0,20,0,19,1,0,22,0,20,1,1,5.0,171300.0
2025,10,JANGAON,JANGAON,Bachannapeta,2101171,Bachannapet -V,5,0,0,5,0,21,2,2,17,0,22,1,0,18,3,2.0,136925.0
2025,10,JANGAON,JANGAON,Bachannapeta,2101205,Chinnaramcherla - I,2,1,0,1,0,16,9,0,7,0,15,4,0,11,0,3.0,116358.0
2025,10,YADADRI-BHUVANGIRI,ALAIR (R),Bondugula,2301038,Kondreddi Chervu,9,0,0,9,0,36,0,1,34,1,19,0,0,19,0,2.0,198399.0
2025,10,YADADRI-BHUVANGIRI,ALAIR (R),Bondugula,2301187,Somaram-2,1,0,0,1,0,13,0,0,9,4,9,0,0,7,2,7.0,97057.0
2025,10,HYDERABAD,CHARMINAR,Saidabad,1603143,Singanari colony-iii,1,0,1,0,0,30,6,24,0,0,28,1,26,1,0,5.0,56150.0
2025,10,RANGAREDDY,AMANGAL,Akuthotapally,1402025,Shettupally-I,0,0,0,0,0,23,8,0,13,2,16,9,0,6,1,6.0,54425.0
2025,10,RANGAREDDY,AMANGAL,Akuthotapally,1402055,Gowraram,2,1,0,1,0,10,8,0,2,0,6,3,0,1,2,6.0,66032.0
2025,10,SURYAPET,CHIVEMLA,Aipoor,2317248,Botyathanda,0,0,0,0,0,9,0,9,0,0,5,0,5,0,0,4.0,52198.0
2025,10,MAHABUBNAGAR,DEVERAKADRA,Nagaram,1403178,Dadi Tanda,0,0,0,0,0,8,0,8,0,0,14,0,14,0,0,2.0,194931.0
2025,10,NALGONDA,NAKREKAL,Pamanagundla,2311130,Parada-II,4,0,0,2,2,23,0,0,19,4,18,0,0,13,5,2.0,168865.0
2025,10,JOGULAMBA-GADWAL,GADWAL(U),Daroor,1405199,JAMPALLY,0,0,0,0,0,17,0,0,16,1,38,0,0,38,0,4.0,189777.0
2025,10,JOGULAMBA-GADWAL,GADWAL(U),Daroor,1405250,MANNAPURAM-I,10,2,0,7,1,41,11,0,26,4,33,7,0,26,0,4.0,73236.0
2025,10,JOGULAMBA-GADWAL,GADWAL(U),jammichedu,1405267,Berelly,4,4,0,0,0,12,12,0,0,0,20,15,1,4,0,4.0,137955.0
2025,10,NALGONDA,ANUMULA,Nidamanoor,2314223,Vootkur,4,0,0,4,0,29,7,0,22,0,15,6,0,9,0,5.0,153145.0
2025,10,JANGAON,JANGAON,Nawabpet,2107172,Kundaram 2,5,5,0,0,0,24,22,0,0,2,18,16,0,1,1,7.0,196430.0
2025,10,SURYAPET,CHIVEMLA,Sirikonda,2317267,Kamala thanda,0,0,0,0,0,5,0,5,0,0,3,0,3,0,0,2.0,144914.0
2025,10,VIKARABAD,KODANGAL,Balampet,1409192,TEMMAREDDYPALLY,4,0,0,4,0,27,0,0,27,0,17,0,0,17,0,5.0,152870.0
2025,10,KHAMMAM,KALLUR,Kalluru,2204006,Kallur-6,3,0,0,2,1,17,0,0,11,6,13,0,0,9,4,4.0,166243.0
2025,10,MEDCHAL - MALKAJIGIRI,ALWAL,Ghatkesar,1503150,Ghatkeser - IV,0,0,0,0,0,11,3,0,6,2,34,2,1,29,2,2.0,64596.0
2025,10,JANGAON,JANGAON,Narmetta,2101122,Mansingh thanda,1,0,1,0,0,15,0,15,0,0,6,0,6,0,0,5.0,182351.0
2025,10,JOGULAMBA-GADWAL,GADWAL(U),Revulaplly,1405231,UPPAIR -II,6,0,0,5,1,27,0,0,22,5,23,0,0,19,4,7.0,161496.0
2025,10,JOGULAMBA-GADWAL,GADWAL(U),Revulaplly,1405333,Mirjapuram,2,1,0,1,0,12,4,1,6,1,5,1,0,3,1,5.0,180273.0
2025,10,KHAMMAM,KALLUR,Penubally,2204155,Gangadevipadu-1,0,0,0,0,0,20,2,3,15,0,22,2,5,14,1,7.0,188155.0
2025,10,MEDCHAL - MALKAJIGIRI,ALWAL,Alwal,1501163,Bandam (ward no-29),0,0,0,0,0,27,11,0,12,4,38,16,0,20,2,4.0,170674.0
2025,10,SURYAPET,CHIVEMLA,Mothey,2317131,Kothagudem-1,1,0,0,1,0,13,5,1,1,6,9,4,0,2,3,7.0,170307.0
2025,10,MEDCHAL - MALKAJIGIRI,ALWAL,Alwal,1501027,Bapuji Nagar,0,0,0,0,0,36,10,2,24,0,23,7,2,14,0,2.0,198843.0
2025,10,KHAMMAM,KALLUR,Peruvancha,2204040,Kappalabandam-1,2,0,0,0,2,14,4,0,6,4,17,3,0,9,5,4.0,69063.0
2025,10,HYDERABAD,CHARMINAR,Bandlaguda,1603009,New Indira nagar,1,0,0,0,1,32,14,0,11,7,49,14,0,22,13,2.0,117642.0
2025,10,KHAMMAM,KALLUR,Peruvancha,2204189,Kappalabandham-3,1,0,0,1,0,12,1,0,8,3,9,0,0,6,3,6.0,140093.0
2025,10,MAHABUBNAGAR,DEVERAKADRA,Kandur,1407205,RACHALA - III,2,0,0,2,0,24,1,2,20,1,10,0,1,9,0,3.0,85954.0
2025,10,HYDERABAD,CHARMINAR,Bandlaguda,1603192,Hashmabad,2,0,0,0,2,51,0,0,3,48,57,1,0,2,54,7.0,77856.0
2025,10,MEDCHAL - MALKAJIGIRI,ALWAL,Uppal,1501129,Errakunta(Nacharam),7,3,0,4,0,59,28,1,16,14,56,35,0,14,7,3.0,52573.0
2025,10,NALGONDA,DEVARAKONDA,MUDIGONDA,2304322,ULCHARLA THANDA,1,0,1,0,0,10,0,10,0,0,6,0,6,0,0,3.0,85367.0
2025,10,JANGAON,JANGAON,Narmetta,2101116,Narmetta - II,0,0,0,0,0,24,24,0,0,0,21,20,0,1,0,7.0,149608.0
2025,10,JOGULAMBA-GADWAL,GADWAL(U),Nandhinne,1405207,GUVVALADINNE-II,1,1,0,0,0,17,17,0,0,0,18,15,0,3,0,4.0,110774.0
2025,10,JOGULAMBA-GADWAL,GADWAL(U),Nandhinne,1405326,Yarsan Doddi,1,1,0,0,0,19,2,0,17,0,14,0,0,14,0,6.0,73752.0
2025,10,JOGULAMBA-GADWAL,GADWAL(U),Nandhinne,1405340,Thota Thanda,1,0,1,0,0,13,0,13,0,0,16,0,11,4,1,2.0,105029.0
2025,10,JANGAON,JANGAON,Bachannapeta,2101183,Bonakollur,4,0,0,4,0,11,2,0,7,2,21,0,0,21,0,5.0,198757.0
2025,10,JANGAON,JANGAON,Lingampally,2101197,Nagireddypally - I,6,5,0,1,0,21,8,0,13,0,27,9,0,18,0,2.0,180282.0
2025,10,JANGAON,JANGAON,Bachannapeta,2101248,Bachannapet -VII,3,0,0,2,1,41,5,0,31,5,35,5,0,27,3,5.0,101693.0
2025,10,NALGONDA,NAKREKAL,Kattangur,2311006,Gangadevigudem,1,0,0,1,0,11,0,0,11,0,6,1,0,5,0,2.0,166739.0
2025,10,YADADRI-BHUVANGIRI,ALAIR (R),Bondugula,2301178,Jala,3,1,0,2,0,15,4,0,10,1,9,4,0,4,1,7.0,105961.0
2025,10,MEDCHAL - MALKAJIGIRI,ALWAL,Korremula,1503161,Lingapur,6,0,6,0,0,37,14,18,5,0,43,11,32,0,0,6.0,176678.0
2025,10,RANGAREDDY,AMANGAL,Amangal,1402017,Chinthalpally,0,0,0,0,0,21,14,0,6,1,23,17,4,2,0,5.0,124532.0
2025,10,SURYAPET,CHIVEMLA,Chivemla,2317057,Bibigudem,7,5,1,1,0,29,19,6,4,0,35,28,4,3,0,4.0,131994.0
2025,10,SURYAPET,CHIVEMLA,Aipoor,2317308,Kashigudem(Ramannagudem),0,0,0,0,0,12,0,0,10,2,7,0,0,6,1,2.0,106133.0
2025,10,SURYAPET,CHIVEMLA,Aipoor,2317240,Bopparam,0,0,0,0,0,24,12,1,11,0,10,6,0,3,1,2.0,111268.0
2025,10,MEDCHAL - MALKAJIGIRI,ALWAL,Alwal,1501003,Shiva Nagar,0,0,0,0,0,65,8,6,46,5,43,11,2,24,6,5.0,81653.0
2025,10,MEDCHAL - MALKAJIGIRI,ALWAL,Alwal,1501021,Turkapally Station,0,0,0,0,0,48,21,1,18,8,23,9,0,12,2,4.0,171829.0
2025,10,HYDERABAD,CHARMINAR,Bandlaguda,1603016,Gousi nagar -IV,2,0,0,0,2,67,0,2,1,64,42,0,2,1,39,4.0,178377.0
2025,10,NALGONDA,NAKREKAL,Cherkupally,2311062,Uppalapahad,5,2,0,3,0,27,6,0,19,2,21,5,0,15,1,7.0,51622.0
2025,10,JOGULAMBA-GADWAL,GADWAL(U),Revulaplly,1405237,VAMANPALLY,0,0,0,0,0,16,0,0,16,0,24,0,0,24,0,7.0,98756.0
2025,10,JOGULAMBA-GADWAL,GADWAL(U),Revulaplly,1405335,Chintha Revula,1,0,0,0,1,17,0,0,5,12,15,0,0,8,7,7.0,90809.0
2025,10,JANGAON,JANGAON,Narmetta,2101120,Aagapet - I,3,0,0,3,0,14,6,0,8,0,21,5,0,16,0,7.0,66725.0
2025,10,KHAMMAM,KALLUR,Chinnakorukondi,2204425,PK Kondi-4,2,2,0,0,0,13,13,0,0,0,7,7,0,0,0,7.0,101226.0
